"store" "date" "y" "x"
1068 2007-06-17 0 0.63
1068 2007-06-18 2 0.63
1068 2007-06-19 4 0.63
1068 2007-06-20 3 0.63
1068 2007-06-21 0 0.63
1068 2007-06-22 2 0.63
1068 2007-06-23 4 0.63
1068 2007-06-24 0 0.63
1068 2007-06-25 2 0.63
1068 2007-06-26 0 0.63
1068 2007-06-27 6 0.63
1068 2007-06-28 4 0.63
1068 2007-06-29 1 0.69
1068 2007-06-30 0 0.69
1068 2007-07-01 4 0.69
1068 2007-07-02 2 0.69
1068 2007-07-03 15 0.39
1068 2007-07-04 10 0.39
1068 2007-07-05 3 0.39
1068 2007-07-06 6 0.39
1068 2007-07-07 23 0.39
1068 2007-07-08 9 0.39
1068 2007-07-09 6 0.39
1068 2007-07-10 6 0.69
1068 2007-07-11 0 0.69
1068 2007-07-12 0 0.69
1068 2007-07-13 1 0.69
1068 2007-07-14 0 0.69
1068 2007-07-15 0 0.69
1068 2007-07-16 2 0.69
1068 2007-07-17 0 0.69
1068 2007-07-18 0 0.69
1068 2007-07-19 3 0.69
1068 2007-07-20 0 0.69
1068 2007-07-21 4 0.69
1068 2007-07-22 4 0.69
1068 2007-07-23 0 0.69
1068 2007-07-24 0 0.69
1068 2007-07-25 0 0.69
1068 2007-07-26 2 0.69
1068 2007-07-27 0 0.69
1068 2007-07-28 3 0.69
1068 2007-07-29 0 0.69
1068 2007-07-30 2 0.69
1068 2007-07-31 0 0.69
1068 2007-08-01 1 0.69
1068 2007-08-02 0 0.69
1068 2007-08-03 0 0.69
1068 2007-08-04 0 0.69
1068 2007-08-05 0 0.69
1068 2007-08-06 1 0.69
1068 2007-08-07 1 0.69
1068 2007-08-08 3 0.69
1068 2007-08-09 0 0.69
1068 2007-08-10 0 0.69
1068 2007-08-11 0 0.69
1068 2007-08-12 3 0.69
1068 2007-08-13 0 0.69
1068 2007-08-14 3 0.69
1068 2007-08-15 1 0.69
1068 2007-08-16 2 0.69
1068 2007-08-17 2 0.69
1068 2007-08-18 0 0.69
1068 2007-08-19 0 0.69
1068 2007-08-20 0 0.69
1068 2007-08-21 2 0.69
1068 2007-08-22 2 0.69
1068 2007-08-23 0 0.69
1068 2007-08-24 1 0.69
1068 2007-08-27 3 0.69
1068 2007-08-28 1 0.69
1068 2007-08-29 4 0.69
1068 2007-08-30 0 0.69
1068 2007-08-31 1 0.69
1068 2007-09-01 5 0.69
1068 2007-09-02 1 0.69
1068 2007-09-03 7 0.69
1068 2007-09-04 11 0.44
1068 2007-09-05 25 0.44
1068 2007-09-06 15 0.44
1068 2007-09-07 18 0.44
1068 2007-09-08 31 0.44
1068 2007-09-09 23 0.44
1068 2007-09-10 18 0.44
1068 2007-09-11 6 0.44
1068 2007-09-12 19 0.44
1068 2007-09-13 13 0.44
1068 2007-09-14 20 0.44
1068 2007-09-15 22 0.44
1068 2007-09-16 19 0.44
1068 2007-09-17 14 0.44
1068 2007-09-18 4 0.69
1068 2007-09-19 0 0.69
1068 2007-09-20 0 0.69
1068 2007-09-21 5 0.69
1068 2007-09-22 3 0.69
1068 2007-09-23 2 0.69
1068 2007-09-24 3 0.69
1068 2007-09-25 2 0.69
1068 2007-09-26 4 0.69
1068 2007-09-27 0 0.69
1068 2007-09-28 0 0.69
1068 2007-09-29 2 0.69
1068 2007-09-30 0 0.69
1071 2005-10-03 2 0.59
1071 2005-10-04 4 0.59
1071 2005-10-05 0 0.59
1071 2005-10-06 5 0.59
1071 2005-10-07 1 0.59
1071 2005-10-08 0 0.59
1071 2005-10-09 1 0.59
1071 2005-10-10 2 0.59
1071 2005-10-11 4 0.59
1071 2005-10-12 4 0.59
1071 2005-10-13 0 0.59
1071 2005-10-14 0 0.59
1071 2005-10-15 5 0.59
1071 2005-10-16 4 0.59
1071 2005-10-18 3 0.59
1071 2005-10-19 6 0.59
1071 2005-10-20 5 0.59
1071 2005-10-21 3 0.59
1071 2005-10-22 2 0.59
1071 2005-10-23 5 0.59
1071 2005-10-25 11 0.4
1071 2005-10-26 10 0.4
1071 2005-10-27 17 0.4
1071 2005-10-28 22 0.4
1071 2005-10-29 25 0.4
1071 2005-10-30 21 0.4
1071 2005-10-31 49 0.4
1071 2005-11-01 1 0.59
1071 2005-11-02 8 0.59
1071 2005-11-03 0 0.59
1071 2005-11-04 4 0.59
1071 2005-11-05 3 0.59
1071 2005-11-06 7 0.59
1071 2005-11-07 2 0.59
1071 2005-11-08 0 0.59
1071 2005-11-09 8 0.33
1071 2005-11-10 36 0.33
1071 2005-11-11 2 0.59
1071 2005-11-12 2 0.59
1071 2005-11-13 0 0.59
1071 2005-11-14 0 0.59
1071 2005-11-15 0 0.59
1071 2005-11-16 3 0.59
1071 2005-11-17 4 0.59
1071 2005-11-18 0 0.59
1071 2005-11-19 0 0.59
1071 2005-11-20 10 0.59
1071 2005-11-21 9 0.59
1071 2005-11-22 83 0.4
1071 2005-11-23 6 0.4
1071 2005-11-24 0 0.4
1071 2005-11-25 5 0.4
1071 2005-11-26 7 0.4
1071 2005-11-27 6 0.4
1071 2005-11-28 1 0.4
1071 2005-11-29 2 0.4
1071 2005-11-30 1 0.4
1071 2005-12-01 3 0.4
1071 2005-12-02 12 0.4
1071 2005-12-03 0 0.4
1071 2005-12-04 5 0.4
1071 2005-12-05 2 0.4
1071 2005-12-06 2 0.4
1071 2005-12-07 0 0.4
1071 2005-12-08 0 0.4
1071 2005-12-09 1 0.4
1071 2005-12-10 0 0.4
1071 2005-12-11 2 0.4
1071 2005-12-12 0 0.4
1071 2005-12-13 11 0.4
1071 2005-12-14 35 0.4
1071 2005-12-15 20 0.4
1071 2005-12-16 45 0.4
1071 2005-12-17 46 0.4
1071 2005-12-18 30 0.4
1071 2005-12-19 19 0.4
1071 2005-12-20 16 0.4
1071 2005-12-21 12 0.4
1071 2005-12-22 50 0.4
1071 2005-12-23 28 0.4
1071 2005-12-24 47 0.4
1071 2005-12-25 0 0.4
1071 2005-12-26 9 0.4
1071 2005-12-27 3 0.4
1071 2005-12-28 0 0.4
1071 2005-12-29 0 0.59
1071 2005-12-30 4 0.59
1071 2005-12-31 3 0.59
1071 2006-01-01 0 0.59
1071 2006-01-02 6 0.59
1071 2006-01-03 0 0.59
1071 2006-01-04 7 0.59
1071 2006-01-05 1 0.59
1071 2006-01-06 6 0.59
1071 2006-01-07 6 0.59
1071 2006-01-08 1 0.59
1071 2006-01-09 9 0.59
1071 2006-01-10 0 0.59
1071 2006-01-11 0 0.59
1071 2006-01-12 0 0.59
1071 2006-01-13 0 0.59
1071 2006-01-14 4 0.59
1071 2006-01-15 0 0.59
1071 2006-01-16 1 0.59
1071 2006-01-17 0 0.59
1071 2006-01-18 0 0.59
1071 2006-01-19 0 0.59
1071 2006-01-20 4 0.59
1071 2006-01-21 0 0.59
1071 2006-01-22 6 0.59
1071 2006-01-23 2 0.59
1071 2006-01-24 0 0.59
1071 2006-01-25 0 0.59
1071 2006-01-26 0 0.59
1071 2006-01-27 2 0.59
1071 2006-01-28 0 0.59
1071 2006-01-29 1 0.59
1071 2006-01-30 1 0.59
1071 2006-01-31 3 0.59
1071 2006-02-01 7 0.59
1071 2006-02-02 2 0.59
1071 2006-02-03 1 0.59
1071 2006-02-04 2 0.59
1071 2006-02-05 1 0.59
1071 2006-02-07 0 0.59
1071 2006-02-08 1 0.59
1071 2006-02-09 2 0.59
1071 2006-02-10 5 0.59
1071 2006-02-11 9 0.59
1071 2006-02-13 4 0.59
1071 2006-02-14 25 0.4
1071 2006-02-15 23 0.4
1071 2006-02-16 36 0.4
1071 2006-02-17 31 0.4
1071 2006-02-18 42 0.4
1071 2006-02-19 30 0.4
1071 2006-02-20 37 0.4
1071 2006-02-21 2 0.59
1071 2006-02-22 0 0.59
1071 2006-02-23 3 0.59
1071 2006-02-24 10 0.59
1071 2006-02-25 2 0.59
1071 2006-02-26 2 0.59
1071 2006-02-27 3 0.59
1071 2006-02-28 1 0.59
1071 2006-03-01 3 0.59
1071 2006-03-02 0 0.59
1071 2006-03-03 2 0.59
1071 2006-03-04 1 0.59
1071 2006-03-05 2 0.59
1071 2006-03-06 8 0.59
1071 2006-03-07 2 0.59
1071 2006-03-08 5 0.59
1071 2006-03-09 3 0.59
1071 2006-03-10 4 0.59
1071 2006-03-11 0 0.59
1071 2006-03-12 1 0.59
1071 2006-03-13 3 0.59
1071 2006-03-14 5 0.59
1071 2006-03-15 0 0.59
1071 2006-03-16 3 0.59
1071 2006-03-17 6 0.59
1071 2006-03-18 9 0.59
1071 2006-03-19 2 0.59
1071 2006-03-20 2 0.59
1071 2006-03-21 0 0.59
1071 2006-03-22 0 0.59
1071 2006-03-23 0 0.59
1071 2006-03-24 11 0.59
1071 2006-03-25 7 0.59
1071 2006-03-26 5 0.59
1071 2006-03-27 0 0.59
1071 2006-03-28 18 0.4
1071 2006-03-29 18 0.4
1071 2006-03-30 37 0.4
1071 2006-03-31 37 0.4
1071 2006-04-01 38 0.4
1071 2006-04-02 30 0.4
1071 2006-04-03 41 0.4
1071 2006-04-04 2 0.59
1071 2006-04-05 5 0.59
1071 2006-04-06 2 0.59
1071 2006-04-07 9 0.59
1071 2006-04-08 2 0.59
1071 2006-04-09 5 0.59
1071 2006-04-10 0 0.59
1071 2006-04-11 1 0.59
1071 2006-04-12 1 0.59
1071 2006-04-13 0 0.59
1071 2006-04-14 10 0.59
1071 2006-04-15 16 0.59
1071 2006-04-16 4 0.59
1071 2006-04-17 4 0.59
1071 2006-04-18 2 0.59
1071 2006-04-19 2 0.59
1071 2006-04-20 11 0.59
1071 2006-04-21 2 0.59
1071 2006-04-22 5 0.59
1071 2006-04-23 4 0.59
1071 2006-04-24 0 0.59
1071 2006-04-25 25 0.4
1071 2006-04-26 24 0.4
1071 2006-04-28 30 0.4
1071 2006-04-29 55 0.4
1071 2006-05-01 0 0.4
1071 2006-05-02 10 0.5
1071 2006-05-03 6 0.5
1071 2006-05-04 15 0.5
1071 2006-05-05 18 0.5
1071 2006-05-06 13 0.59
1071 2006-05-07 8 0.59
1071 2006-05-08 0 0.59
1071 2006-05-09 0 0.59
1071 2006-05-10 2 0.59
1071 2006-05-11 3 0.59
1071 2006-05-12 1 0.59
1071 2006-05-13 6 0.59
1071 2006-05-14 11 0.59
1071 2006-05-15 0 0.59
1071 2006-05-16 23 0.4
1071 2006-05-17 23 0.4
1071 2006-05-18 17 0.4
1071 2006-05-19 28 0.4
1071 2006-05-20 56 0.4
1071 2006-05-21 25 0.4
1071 2006-05-22 26 0.4
1071 2006-05-23 4 0.59
1071 2006-05-24 5 0.59
1071 2006-05-25 4 0.59
1071 2006-05-26 5 0.59
1071 2006-05-27 2 0.59
1071 2006-05-28 2 0.59
1071 2006-05-29 8 0.59
1071 2006-05-30 0 0.59
1071 2006-05-31 1 0.59
1071 2006-06-01 0 0.59
1071 2006-06-02 5 0.59
1071 2006-06-03 2 0.59
1071 2006-06-04 4 0.59
1071 2006-06-05 2 0.59
1071 2006-06-06 1 0.59
1071 2006-06-07 1 0.59
1071 2006-06-08 0 0.59
1071 2006-06-09 4 0.59
1071 2006-06-10 7 0.59
1071 2006-06-11 3 0.59
1071 2006-06-12 1 0.59
1071 2006-06-13 22 0.44
1071 2006-06-14 17 0.44
1071 2006-06-15 31 0.44
1071 2006-06-16 23 0.44
1071 2006-06-17 12 0.44
1071 2006-06-18 19 0.44
1071 2006-06-19 13 0.44
1071 2006-06-20 5 0.59
1071 2006-06-21 7 0.59
1071 2006-06-22 9 0.59
1071 2006-06-23 4 0.59
1071 2006-06-24 2 0.59
1071 2006-06-25 1 0.59
1071 2006-06-26 2 0.59
1071 2006-06-27 2 0.59
1071 2006-06-28 4 0.59
1071 2006-06-29 3 0.59
1071 2006-06-30 10 0.59
1071 2006-07-01 0 0.59
1071 2006-07-02 5 0.59
1071 2006-07-03 3 0.59
1071 2006-07-04 4 0.59
1071 2006-07-05 7 0.59
1071 2006-07-06 102 0.4
1071 2006-07-07 61 0.4
1071 2006-07-08 80 0.4
1071 2006-07-09 5 0.59
1071 2006-07-10 8 0.59
1071 2006-07-11 6 0.59
1071 2006-07-12 10 0.59
1071 2006-07-13 2 0.59
1071 2006-07-14 0 0.59
1071 2006-07-15 2 0.59
1071 2006-07-16 2 0.59
1071 2006-07-17 2 0.59
1071 2006-07-18 0 0.59
1071 2006-07-19 0 0.59
1071 2006-07-20 2 0.59
1071 2006-07-21 2 0.59
1071 2006-07-22 6 0.59
1071 2006-07-23 0 0.59
1071 2006-07-24 3 0.59
1071 2006-07-25 4 0.59
1071 2006-07-26 0 0.59
1071 2006-07-27 2 0.59
1071 2006-07-28 0 0.59
1071 2006-07-29 0 0.59
1071 2006-07-30 3 0.59
1071 2006-07-31 1 0.59
1071 2006-08-01 6 0.59
1071 2006-08-02 2 0.59
1071 2006-08-03 2 0.59
1071 2006-08-04 2 0.59
1071 2006-08-05 4 0.59
1071 2006-08-06 3 0.59
1071 2006-08-07 7 0.59
1071 2006-08-08 3 0.59
1071 2006-08-09 0 0.59
1071 2006-08-10 4 0.59
1071 2006-08-11 11 0.59
1071 2006-08-12 0 0.59
1071 2006-08-13 4 0.59
1071 2006-08-14 0 0.59
1071 2006-08-15 4 0.59
1071 2006-08-16 6 0.59
1071 2006-08-17 10 0.59
1071 2006-08-18 0 0.59
1071 2006-08-19 3 0.59
1071 2006-08-20 23 0.59
1071 2006-08-21 1 0.59
1071 2006-08-22 3 0.59
1071 2006-08-23 11 0.59
1071 2006-08-24 11 0.59
1071 2006-08-25 1 0.59
1071 2006-08-26 1 0.59
1071 2006-08-27 8 0.59
1071 2006-08-28 0 0.59
1071 2006-08-29 0 0.59
1071 2006-08-30 2 0.59
1071 2006-08-31 3 0.59
1071 2006-09-01 7 0.59
1071 2006-09-02 7 0.59
1071 2006-09-03 3 0.59
1071 2006-09-04 6 0.59
1071 2006-09-05 0 0.59
1071 2006-09-06 1 0.59
1071 2006-09-07 1 0.59
1071 2006-09-08 8 0.59
1071 2006-09-09 0 0.59
1071 2006-09-10 6 0.59
1071 2006-09-11 4 0.59
1071 2006-09-12 0 0.59
1071 2006-09-13 5 0.59
1071 2006-09-14 5 0.59
1071 2006-09-15 0 0.59
1071 2006-09-16 4 0.59
1071 2006-09-17 4 0.59
1071 2006-09-18 2 0.59
1071 2006-09-19 0 0.59
1071 2006-09-20 1 0.59
1071 2006-09-21 5 0.59
1071 2006-09-22 1 0.59
1071 2006-09-23 2 0.59
1071 2006-09-24 5 0.59
1071 2006-09-25 6 0.59
1071 2006-09-26 2 0.59
1071 2006-09-27 2 0.59
1071 2006-09-28 6 0.59
1071 2006-09-29 0 0.59
1071 2006-09-30 0 0.59
1071 2006-10-01 8 0.59
1071 2006-10-02 0 0.59
1071 2006-10-03 44 0.38
1071 2006-10-04 46 0.38
1071 2006-10-05 51 0.38
1071 2006-10-07 30 0.38
1071 2006-10-08 56 0.38
1071 2006-10-09 20 0.38
1071 2006-10-10 24 0.38
1071 2006-10-11 39 0.38
1071 2006-10-12 10 0.38
1071 2006-10-13 40 0.38
1071 2006-10-14 22 0.38
1071 2006-10-15 42 0.38
1071 2006-10-16 57 0.38
1071 2006-10-17 10 0.59
1071 2006-10-18 6 0.59
1071 2006-10-19 10 0.59
1071 2006-10-20 1 0.59
1071 2006-10-21 7 0.59
1071 2006-10-22 6 0.59
1071 2006-10-23 4 0.59
1071 2006-10-24 7 0.59
1071 2006-10-25 0 0.59
1071 2006-10-26 4 0.59
1071 2006-10-27 11 0.59
1071 2006-10-28 3 0.59
1071 2006-10-29 3 0.59
1071 2006-10-30 4 0.59
1071 2006-10-31 6 0.59
1071 2006-11-01 2 0.59
1071 2006-11-02 0 0.59
1071 2006-11-03 1 0.59
1071 2006-11-04 20 0.59
1071 2006-11-05 12 0.59
1071 2006-11-06 6 0.59
1071 2006-11-07 0 0.59
1071 2006-11-08 2 0.59
1071 2006-11-09 0 0.59
1071 2006-11-10 6 0.59
1071 2006-11-11 5 0.59
1071 2006-11-12 1 0.59
1071 2006-11-13 0 0.59
1071 2006-11-14 0 0.59
1071 2006-11-15 3 0.59
1071 2006-11-16 1 0.59
1071 2006-11-17 3 0.59
1071 2006-11-18 9 0.59
1071 2006-11-19 13 0.59
1071 2006-11-20 9 0.59
1071 2006-11-21 14 0.59
1071 2006-11-22 30 0.59
1071 2006-11-23 4 0.59
1071 2006-11-24 3 0.59
1071 2006-11-25 4 0.59
1071 2006-11-26 0 0.59
1071 2006-11-27 8 0.59
1071 2006-11-28 28 0.4
1071 2006-11-29 6 0.4
1071 2006-11-30 9 0.4
1071 2006-12-01 61 0.4
1071 2006-12-02 32 0.4
1071 2006-12-03 16 0.4
1071 2006-12-04 57 0.4
1071 2006-12-05 4 0.59
1071 2006-12-06 7 0.59
1071 2006-12-07 17 0.59
1071 2006-12-08 3 0.59
1071 2006-12-09 0 0.59
1071 2006-12-10 0 0.59
1071 2006-12-11 6 0.59
1071 2006-12-12 1 0.59
1071 2006-12-13 0 0.59
1071 2006-12-14 4 0.59
1071 2006-12-15 2 0.59
1071 2006-12-16 9 0.59
1071 2006-12-17 0 0.59
1071 2006-12-18 5 0.59
1071 2006-12-19 8 0.59
1071 2006-12-20 1 0.59
1071 2006-12-21 11 0.59
1071 2006-12-22 14 0.59
1071 2006-12-23 8 0.59
1071 2006-12-24 10 0.59
1071 2006-12-25 0 0.59
1071 2006-12-26 7 0.59
1071 2006-12-27 3 0.59
1071 2006-12-28 4 0.59
1071 2006-12-29 7 0.59
1071 2006-12-30 9 0.59
1071 2006-12-31 3 0.59
1071 2007-01-01 3 0.59
1071 2007-01-02 10 0.59
1071 2007-01-03 1 0.59
1071 2007-01-04 5 0.59
1071 2007-01-05 1 0.59
1071 2007-01-06 5 0.59
1071 2007-01-07 6 0.59
1071 2007-01-08 2 0.59
1071 2007-01-09 4 0.59
1071 2007-01-10 2 0.59
1071 2007-01-11 4 0.59
1071 2007-01-12 5 0.59
1071 2007-01-13 1 0.59
1071 2007-01-14 6 0.59
1071 2007-01-15 0 0.59
1071 2007-01-16 5 0.59
1071 2007-01-17 0 0.59
1071 2007-01-18 4 0.59
1071 2007-01-19 5 0.59
1071 2007-01-20 5 0.59
1071 2007-01-21 0 0.59
1071 2007-01-22 1 0.59
1071 2007-01-23 3 0.59
1071 2007-01-24 3 0.59
1071 2007-01-25 140 0.33
1071 2007-01-26 164 0.33
1071 2007-01-27 157 0.33
1071 2007-01-28 3 0.59
1071 2007-01-29 3 0.59
1071 2007-01-30 0 0.59
1071 2007-01-31 2 0.59
1071 2007-02-01 4 0.59
1071 2007-02-02 2 0.59
1071 2007-02-03 3 0.59
1071 2007-02-04 4 0.59
1071 2007-02-05 8 0.59
1071 2007-02-06 6 0.59
1071 2007-02-07 3 0.59
1071 2007-02-08 3 0.59
1071 2007-02-09 8 0.59
1071 2007-02-10 8 0.59
1071 2007-02-11 1 0.59
1071 2007-02-12 6 0.59
1071 2007-02-13 2 0.59
1071 2007-02-14 2 0.59
1071 2007-02-15 3 0.59
1071 2007-02-16 2 0.59
1071 2007-02-17 12 0.59
1071 2007-02-18 8 0.59
1071 2007-02-19 5 0.59
1071 2007-02-20 2 0.59
1071 2007-02-21 0 0.59
1071 2007-02-22 13 0.59
1071 2007-02-23 1 0.59
1071 2007-02-24 3 0.59
1071 2007-02-25 0 0.59
1071 2007-02-26 0 0.59
1071 2007-02-27 6 0.59
1071 2007-02-28 7 0.59
1071 2007-03-01 5 0.59
1071 2007-03-02 13 0.59
1071 2007-03-03 5 0.59
1071 2007-03-04 8 0.59
1071 2007-03-05 1 0.59
1071 2007-03-06 2 0.59
1071 2007-03-07 0 0.59
1071 2007-03-08 4 0.59
1071 2007-03-09 2 0.59
1071 2007-03-10 11 0.59
1071 2007-03-11 4 0.59
1071 2007-03-12 14 0.59
1071 2007-03-13 26 0.4
1071 2007-03-14 42 0.4
1071 2007-03-15 55 0.4
1071 2007-03-16 37 0.4
1071 2007-03-17 25 0.4
1071 2007-03-18 62 0.4
1071 2007-03-19 34 0.4
1071 2007-03-20 8 0.59
1071 2007-03-21 0 0.59
1071 2007-03-22 0 0.59
1071 2007-03-23 0 0.59
1071 2007-03-24 4 0.59
1071 2007-03-25 4 0.59
1071 2007-03-26 4 0.59
1071 2007-03-27 1 0.59
1071 2007-03-28 0 0.59
1071 2007-03-29 4 0.59
1071 2007-03-30 4 0.59
1071 2007-03-31 0 0.59
1071 2007-04-01 4 0.59
1071 2007-04-02 0 0.59
1071 2007-04-03 0 0.59
1071 2007-04-04 0 0.59
1071 2007-04-05 3 0.59
1071 2007-04-06 5 0.59
1071 2007-04-07 0 0.59
1071 2007-04-08 4 0.59
1071 2007-04-09 9 0.59
1071 2007-04-10 23 0.38
1071 2007-04-11 20 0.38
1071 2007-04-12 24 0.38
1071 2007-04-13 114 0.38
1071 2007-04-14 41 0.38
1071 2007-04-15 24 0.38
1071 2007-04-16 17 0.38
1071 2007-04-17 3 0.59
1071 2007-04-18 6 0.59
1071 2007-04-19 1 0.59
1071 2007-04-20 3 0.59
1071 2007-04-21 4 0.59
1071 2007-04-22 2 0.59
1071 2007-04-23 4 0.59
1071 2007-04-24 3 0.59
1071 2007-04-25 2 0.59
1071 2007-04-26 2 0.59
1071 2007-04-27 4 0.59
1071 2007-04-28 1 0.59
1071 2007-04-29 4 0.59
1071 2007-04-30 1 0.44
1071 2007-05-01 23 0.44
1071 2007-05-02 16 0.44
1071 2007-05-03 31 0.44
1071 2007-05-04 38 0.44
1071 2007-05-05 6 0.44
1071 2007-05-06 30 0.44
1071 2007-05-07 11 0.44
1071 2007-05-08 2 0.59
1071 2007-05-09 8 0.59
1071 2007-05-10 5 0.59
1071 2007-05-11 3 0.59
1071 2007-05-12 2 0.59
1071 2007-05-13 0 0.59
1071 2007-05-14 2 0.59
1071 2007-05-15 5 0.59
1071 2007-05-16 0 0.59
1071 2007-05-17 5 0.59
1071 2007-05-18 5 0.59
1071 2007-05-19 9 0.59
1071 2007-05-20 0 0.59
1071 2007-05-21 2 0.59
1071 2007-05-22 3 0.59
1071 2007-05-23 2 0.59
1071 2007-05-24 2 0.59
1071 2007-05-25 3 0.59
1071 2007-05-26 9 0.59
1071 2007-05-27 3 0.59
1071 2007-05-28 3 0.59
1071 2007-05-29 4 0.59
1071 2007-05-30 2 0.59
1071 2007-05-31 7 0.59
1071 2007-06-01 0 0.59
1071 2007-06-02 4 0.59
1071 2007-06-03 0 0.59
1071 2007-06-04 4 0.59
1071 2007-06-05 0 0.59
1071 2007-06-06 8 0.59
1071 2007-06-07 2 0.59
1071 2007-06-08 7 0.59
1071 2007-06-09 0 0.59
1071 2007-06-10 4 0.59
1071 2007-06-11 3 0.59
1071 2007-06-12 3 0.59
1071 2007-06-13 4 0.59
1071 2007-06-14 6 0.59
1071 2007-06-15 0 0.59
1071 2007-06-16 3 0.59
1071 2007-06-17 4 0.59
1071 2007-06-18 7 0.59
1071 2007-06-19 0 0.59
1071 2007-06-20 4 0.59
1071 2007-06-21 0 0.59
1071 2007-06-22 0 0.59
1071 2007-06-23 2 0.59
1071 2007-06-24 1 0.59
1071 2007-06-25 2 0.59
1071 2007-06-26 3 0.59
1071 2007-06-27 8 0.59
